Vehicle ID,Year,Make,Model,Engine Cylinders,Fuel Type 1,Combined MPG (FT1),Annual Fuel Cost (FT1)
31355,2012,Saab,9-3 Sport Sedan,4.0,Regular Gasoline,24,1450
31421,2012,Saab,9-3 SportCombi,4.0,Regular Gasoline,21,1650
31422,2012,Saab,9-3 SportCombi,4.0,Regular Gasoline,24,1450
31243,2012,Saab,9-3X SportCombi AWD,4.0,Regular Gasoline,22,1600
31244,2012,Saab,9-3X SportCombi AWD,4.0,Regular Gasoline,23,1500
31611,2012,Saab,9-4X AWD,6.0,Regular Gasoline,19,1850
31985,2012,Saab,9-4X AWD,6.0,Regular Gasoline,18,1950
31937,2012,Saab,9-4X FWD,6.0,Regular Gasoline,20,1750
31403,2012,Saab,9-5 Sedan,4.0,Regular Gasoline,21,1650
31404,2012,Saab,9-5 Sedan,4.0,Regular Gasoline,24,1450
31760,2012,Saab,9-5 Sedan AWD,6.0,Regular Gasoline,20,1750
31647,2012,Scion,iQ,4.0,Regular Gasoline,37,950
31357,2012,Scion,tC,4.0,Regular Gasoline,25,1400
31356,2012,Scion,tC,4.0,Regular Gasoline,25,1400
31245,2012,Scion,xB,4.0,Regular Gasoline,24,1450
31246,2012,Scion,xB,4.0,Regular Gasoline,24,1450
32045,2012,Scion,xD,4.0,Regular Gasoline,29,1200
32046,2012,Scion,xD,4.0,Regular Gasoline,29,1200
32173,2012,smart,fortwo cabriolet,3.0,Premium Gasoline,36,1200
32172,2012,smart,fortwo coupe,3.0,Premium Gasoline,36,1200
31989,2012,Subaru,Forester AWD,4.0,Regular Gasoline,23,1500
31990,2012,Subaru,Forester AWD,4.0,Premium Gasoline,21,2000
31988,2012,Subaru,Forester AWD,4.0,Regular Gasoline,23,1500
31721,2012,Subaru,Impreza AWD,4.0,Regular Gasoline,30,1150
31720,2012,Subaru,Impreza AWD,4.0,Regular Gasoline,28,1250
31722,2012,Subaru,Impreza AWD,4.0,Premium Gasoline,21,2000
31723,2012,Subaru,Impreza AWD,4.0,Premium Gasoline,19,2250
31829,2012,Subaru,Impreza Wagon/Outback Sport AWD,4.0,Regular Gasoline,30,1150
31828,2012,Subaru,Impreza Wagon/Outback Sport AWD,4.0,Regular Gasoline,27,1300
31830,2012,Subaru,Impreza Wagon/Outback Sport AWD,4.0,Premium Gasoline,21,2000
31831,2012,Subaru,Impreza Wagon/Outback Sport AWD,4.0,Premium Gasoline,19,2250
31764,2012,Subaru,Legacy AWD,6.0,Regular Gasoline,20,1750
31762,2012,Subaru,Legacy AWD,4.0,Regular Gasoline,25,1400
31761,2012,Subaru,Legacy AWD,4.0,Regular Gasoline,22,1600
31763,2012,Subaru,Legacy AWD,4.0,Premium Gasoline,21,2000
31991,2012,Subaru,Outback Wagon AWD,6.0,Regular Gasoline,20,1750
31987,2012,Subaru,Outback Wagon AWD,4.0,Regular Gasoline,24,1450
31986,2012,Subaru,Outback Wagon AWD,4.0,Regular Gasoline,22,1600
31992,2012,Subaru,Tribeca AWD,6.0,Regular Gasoline,18,1950
31841,2012,Suzuki,Equator 2WD,4.0,Regular Gasoline,19,1850
31843,2012,Suzuki,Equator 2WD,6.0,Regular Gasoline,17,2050
31842,2012,Suzuki,Equator 2WD,4.0,Regular Gasoline,21,1650
31850,2012,Suzuki,Equator 4WD,6.0,Regular Gasoline,16,2200
31939,2012,Suzuki,Grand Vitara,4.0,Regular Gasoline,21,1650
31938,2012,Suzuki,Grand Vitara,4.0,Regular Gasoline,22,1600
31993,2012,Suzuki,Grand Vitara 4WD,4.0,Regular Gasoline,20,1750
31729,2012,Suzuki,Kizashi,4.0,Regular Gasoline,25,1400
31731,2012,Suzuki,Kizashi,4.0,Regular Gasoline,24,1450
31733,2012,Suzuki,Kizashi AWD,4.0,Regular Gasoline,25,1400
31728,2012,Suzuki,Kizashi S,4.0,Regular Gasoline,26,1350
31730,2012,Suzuki,Kizashi S,4.0,Regular Gasoline,24,1450
31732,2012,Suzuki,Kizashi S AWD,4.0,Regular Gasoline,25,1400
31835,2012,Suzuki,SX4,4.0,Regular Gasoline,25,1400
31834,2012,Suzuki,SX4,4.0,Regular Gasoline,25,1400
31833,2012,Suzuki,SX4 AWD,4.0,Regular Gasoline,25,1400
31832,2012,Suzuki,SX4 AWD,4.0,Regular Gasoline,25,1400
31725,2012,Suzuki,SX4 Sedan,4.0,Regular Gasoline,28,1250
31724,2012,Suzuki,SX4 Sedan,4.0,Regular Gasoline,26,1350
31727,2012,Suzuki,SX4 Sport,4.0,Regular Gasoline,25,1400
31726,2012,Suzuki,SX4 Sport,4.0,Regular Gasoline,26,1350
32557,2012,Tesla,Model S,,Electricity,89,750
32134,2012,Toyota,4Runner 2WD,6.0,Regular Gasoline,19,1850
32152,2012,Toyota,4Runner 4WD,6.0,Regular Gasoline,19,1850
32153,2012,Toyota,4Runner 4WD,6.0,Regular Gasoline,19,1850
32163,2012,Toyota,Avalon,6.0,Regular Gasoline,22,1600
31765,2012,Toyota,Camry,4.0,Regular Gasoline,28,1250
31766,2012,Toyota,Camry,6.0,Regular Gasoline,24,1450
32092,2012,Toyota,Camry Hybrid LE,4.0,Regular Gasoline,40,850
32093,2012,Toyota,Camry Hybrid XLE,4.0,Regular Gasoline,39,900
32181,2012,Toyota,Corolla,4.0,Regular Gasoline,29,1200
32182,2012,Toyota,Corolla,4.0,Regular Gasoline,29,1200
31942,2012,Toyota,FJ Cruiser 2WD,6.0,Regular Gasoline,19,1850
31997,2012,Toyota,FJ Cruiser 4WD,6.0,Regular Gasoline,16,2200
31996,2012,Toyota,FJ Cruiser 4WD,6.0,Regular Gasoline,18,1950
31941,2012,Toyota,Highlander 2WD,6.0,Regular Gasoline,20,1750
31940,2012,Toyota,Highlander 2WD,4.0,Regular Gasoline,22,1600
31994,2012,Toyota,Highlander 4WD,6.0,Regular Gasoline,19,1850
31995,2012,Toyota,Highlander Hybrid 4WD,6.0,Regular Gasoline,28,1250
32193,2012,Toyota,Matrix,4.0,Regular Gasoline,22,1600
32195,2012,Toyota,Matrix,4.0,Regular Gasoline,24,1450
32191,2012,Toyota,Matrix,4.0,Regular Gasoline,27,1300
32192,2012,Toyota,Matrix,4.0,Regular Gasoline,29,1200
32194,2012,Toyota,Matrix,4.0,Regular Gasoline,24,1450
31767,2012,Toyota,Prius,4.0,Regular Gasoline,48,750
32183,2012,Toyota,Prius c,4.0,Regular Gasoline,50,700
32484,2012,Toyota,Prius Plug-in Hybrid,4.0,Regular Gasoline,50,700
31836,2012,Toyota,Prius v,4.0,Regular Gasoline,41,850
32196,2012,Toyota,RAV4 2WD,4.0,Regular Gasoline,24,1450
32197,2012,Toyota,RAV4 2WD,6.0,Regular Gasoline,22,1600
32200,2012,Toyota,RAV4 4WD,4.0,Regular Gasoline,23,1500
32201,2012,Toyota,RAV4 4WD,6.0,Regular Gasoline,22,1600
33308,2012,Toyota,RAV4 EV,,Electricity,76,850
31943,2012,Toyota,Sequoia 2WD,8.0,Regular Gasoline,16,2200
31944,2012,Toyota,Sequoia 2WD,8.0,Regular Gasoline,15,2350
31998,2012,Toyota,Sequoia 4WD,8.0,Regular Gasoline,15,2350
31999,2012,Toyota,Sequoia 4WD,8.0,Regular Gasoline,14,2500
32000,2012,Toyota,Sequoia 4WD FFV,8.0,Regular Gasoline,15,2350
31897,2012,Toyota,Sienna 2WD,4.0,Regular Gasoline,21,1650
31898,2012,Toyota,Sienna 2WD,6.0,Regular Gasoline,21,1650
31899,2012,Toyota,Sienna AWD,6.0,Regular Gasoline,19,1850
31844,2012,Toyota,Tacoma 2WD,4.0,Regular Gasoline,21,1650
31846,2012,Toyota,Tacoma 2WD,6.0,Regular Gasoline,19,1850
31845,2012,Toyota,Tacoma 2WD,4.0,Regular Gasoline,22,1600
31847,2012,Toyota,Tacoma 2WD,6.0,Regular Gasoline,18,1950
31851,2012,Toyota,Tacoma 4WD,4.0,Regular Gasoline,19,1850
31853,2012,Toyota,Tacoma 4WD,6.0,Regular Gasoline,18,1950
31852,2012,Toyota,Tacoma 4WD,4.0,Regular Gasoline,19,1850
31854,2012,Toyota,Tacoma 4WD,6.0,Regular Gasoline,17,2050
31859,2012,Toyota,Tundra 2WD,6.0,Regular Gasoline,18,1950
31860,2012,Toyota,Tundra 2WD,8.0,Regular Gasoline,17,2050
31861,2012,Toyota,Tundra 2WD,8.0,Regular Gasoline,15,2350
31866,2012,Toyota,Tundra 4WD,8.0,Regular Gasoline,16,2200
31867,2012,Toyota,Tundra 4WD,8.0,Regular Gasoline,15,2350
31868,2012,Toyota,Tundra 4WD FFV,8.0,Regular Gasoline,15,2350
32198,2012,Toyota,Venza,4.0,Regular Gasoline,23,1500
32199,2012,Toyota,Venza,6.0,Regular Gasoline,21,1650
32202,2012,Toyota,Venza AWD,4.0,Regular Gasoline,22,1600
32203,2012,Toyota,Venza AWD,6.0,Regular Gasoline,21,1650
31734,2012,Toyota,Yaris,4.0,Regular Gasoline,31,1150
31735,2012,Toyota,Yaris,4.0,Regular Gasoline,33,1050
31173,2012,Volkswagen,Beetle,4.0,Premium Gasoline,25,1700
31174,2012,Volkswagen,Beetle,5.0,Regular Gasoline,25,1400
32048,2012,Volkswagen,Beetle,5.0,Regular Gasoline,25,1400
32047,2012,Volkswagen,Beetle,4.0,Premium Gasoline,24,1750
31195,2012,Volkswagen,CC,4.0,Premium Gasoline,25,1700
31196,2012,Volkswagen,CC,4.0,Premium Gasoline,24,1750
31197,2012,Volkswagen,CC 4motion,6.0,Premium Gasoline,20,2100
31175,2012,Volkswagen,Eos,4.0,Premium Gasoline,25,1700
31198,2012,Volkswagen,Golf,5.0,Regular Gasoline,26,1350
31199,2012,Volkswagen,Golf,5.0,Regular Gasoline,26,1350
32184,2012,Volkswagen,Golf R,4.0,Premium Gasoline,22,1900
31200,2012,Volkswagen,GTI,4.0,Premium Gasoline,27,1550
31201,2012,Volkswagen,GTI,4.0,Premium Gasoline,25,1700
31202,2012,Volkswagen,Jetta,4.0,Premium Gasoline,27,1550
31204,2012,Volkswagen,Jetta,5.0,Regular Gasoline,26,1350
31579,2012,Volkswagen,Jetta,4.0,Regular Gasoline,25,1400
31205,2012,Volkswagen,Jetta,5.0,Regular Gasoline,26,1350
31580,2012,Volkswagen,Jetta,4.0,Regular Gasoline,28,1250
31203,2012,Volkswagen,Jetta,4.0,Premium Gasoline,26,1650
31247,2012,Volkswagen,Jetta SportWagen,5.0,Regular Gasoline,26,1350
31248,2012,Volkswagen,Jetta SportWagen,5.0,Regular Gasoline,26,1350
31768,2012,Volkswagen,Passat,5.0,Regular Gasoline,25,1400
31770,2012,Volkswagen,Passat,6.0,Premium Gasoline,23,1850
31769,2012,Volkswagen,Passat,5.0,Regular Gasoline,26,1350
31463,2012,Volkswagen,Routan,6.0,Regular Gasoline,20,1750
31601,2012,Volkswagen,Tiguan,4.0,Premium Gasoline,24,1750
31602,2012,Volkswagen,Tiguan,4.0,Premium Gasoline,21,2000
31614,2012,Volkswagen,Tiguan 4motion,4.0,Premium Gasoline,23,1850
31613,2012,Volkswagen,Touareg,6.0,Premium Gasoline,19,2250
31612,2012,Volkswagen,Touareg Hybrid,6.0,Premium Gasoline,21,2000
31358,2012,Volvo,C30 FWD,5.0,Regular Gasoline,24,1450
31206,2012,Volvo,C30 FWD,5.0,Regular Gasoline,24,1450
31569,2012,Volvo,C70 FWD,5.0,Regular Gasoline,21,1650
31207,2012,Volvo,S60 AWD,6.0,Regular Gasoline,21,1650
31208,2012,Volvo,S60 FWD,5.0,Regular Gasoline,23,1500
31406,2012,Volvo,S80 AWD,6.0,Regular Gasoline,21,1650
31405,2012,Volvo,S80 FWD,6.0,Regular Gasoline,23,1500
31544,2012,Volvo,XC60 AWD,6.0,Regular Gasoline,20,1750
31617,2012,Volvo,XC60 AWD,6.0,Regular Gasoline,20,1750
31494,2012,Volvo,XC60 FWD,6.0,Regular Gasoline,21,1650
31543,2012,Volvo,XC70 AWD,6.0,Regular Gasoline,20,1750
31616,2012,Volvo,XC70 AWD,6.0,Regular Gasoline,20,1750
31495,2012,Volvo,XC70 FWD,6.0,Regular Gasoline,21,1650
31615,2012,Volvo,XC90 AWD,6.0,Regular Gasoline,18,1950
31603,2012,Volvo,XC90 FWD,6.0,Regular Gasoline,19,1850
32159,2012,VPG,MV-1,8.0,Regular Gasoline,15,2350
32158,2012,VPG,MV-1 CNG,8.0,Natural Gas,13,2400
33146,2013,Acura,ILX,4.0,Premium Gasoline,27,1550
33147,2013,Acura,ILX,4.0,Premium Gasoline,25,1700
33148,2013,Acura,ILX Hybrid,4.0,Premium Gasoline,38,1100
33234,2013,Acura,MDX 4WD,6.0,Premium Gasoline,18,2350
32634,2013,Acura,RDX 2WD,6.0,Premium Gasoline,23,1850
32635,2013,Acura,RDX 4WD,6.0,Premium Gasoline,22,1900
33160,2013,Acura,TL 2WD,6.0,Premium Gasoline,23,1850
33162,2013,Acura,TL 4WD,6.0,Premium Gasoline,21,2000
33161,2013,Acura,TL 4WD,6.0,Premium Gasoline,20,2100
33150,2013,Acura,TSX,4.0,Premium Gasoline,25,1700
33151,2013,Acura,TSX,6.0,Premium Gasoline,22,1900
33149,2013,Acura,TSX,4.0,Premium Gasoline,24,1750
33177,2013,Acura,TSX Wagon,4.0,Premium Gasoline,24,1750
33533,2013,Acura,ZDX 4WD,6.0,Premium Gasoline,19,2250
33388,2013,Aston Martin,DB9,12.0,Premium Gasoline,15,2800
33385,2013,Aston Martin,V8 Vantage,8.0,Premium Gasoline,16,2650
33384,2013,Aston Martin,V8 Vantage,8.0,Premium Gasoline,15,2800
33387,2013,Aston Martin,V8 Vantage S,8.0,Premium Gasoline,16,2650
33386,2013,Aston Martin,V8 Vantage S,8.0,Premium Gasoline,15,2800
32621,2013,Audi,A3,4.0,Premium Gasoline,24,1750
32620,2013,Audi,A3,4.0,Premium Gasoline,24,1750
32730,2013,Audi,A3 quattro,4.0,Premium Gasoline,24,1750
32687,2013,Audi,A4,4.0,Premium Gasoline,26,1650
32688,2013,Audi,A4 quattro,4.0,Premium Gasoline,24,1750
33152,2013,Audi,A4 quattro,4.0,Premium Gasoline,23,1850
32572,2013,Audi,A4 quattro,4.0,Premium Gasoline,26,1650
32674,2013,Audi,A5 Cabriolet,4.0,Premium Gasoline,26,1650
32676,2013,Audi,A5 Cabriolet quattro,4.0,Premium Gasoline,24,1750
33143,2013,Audi,A5 Cabriolet quattro,4.0,Premium Gasoline,23,1850
32675,2013,Audi,A5 quattro,4.0,Premium Gasoline,24,1750
33142,2013,Audi,A5 quattro,4.0,Premium Gasoline,23,1850
32560,2013,Audi,A5 quattro,4.0,Premium Gasoline,26,1650
32700,2013,Audi,A6,4.0,Premium Gasoline,28,1500
32701,2013,Audi,A6 quattro,4.0,Premium Gasoline,24,1750
32703,2013,Audi,A6 quattro,6.0,Premium Gasoline,21,2000
32702,2013,Audi,A7 quattro,6.0,Premium Gasoline,21,2000
32398,2013,Audi,A8,6.0,Premium Gasoline,21,2000
33071,2013,Audi,A8,8.0,Premium Gasoline,21,2000
32406,2013,Audi,A8 L,6.0,Premium Gasoline,21,2000
33089,2013,Audi,A8 L,8.0,Premium Gasoline,19,2250
33090,2013,Audi,A8 L,12.0,Premium Gasoline,16,2650
32410,2013,Audi,allroad quattro,4.0,Premium Gasoline,22,1900
33178,2013,Audi,allroad quattro,4.0,Premium Gasoline,22,1900
32848,2013,Audi,Q5,4.0,Premium Gasoline,23,1850
33278,2013,Audi,Q5,4.0,Premium Gasoline,22,1900
33355,2013,Audi,Q5,6.0,Premium Gasoline,21,2000
33301,2013,Audi,Q5 Hybrid,4.0,Premium Gasoline,26,1650
32648,2013,Audi,Q7,6.0,Premium Gasoline,18,2350
32564,2013,Audi,RS 5,8.0,Premium Gasoline,18,2350
33369,2013,Audi,RS 5 Cabriolet,8.0,Premium Gasoline,18,2350
32573,2013,Audi,S4,6.0,Premium Gasoline,21,2000
32574,2013,Audi,S4,6.0,Premium Gasoline,20,2100
32561,2013,Audi,S5,6.0,Premium Gasoline,21,2000
32563,2013,Audi,S5,6.0,Premium Gasoline,20,2100
32562,2013,Audi,S5 Cabriolet,6.0,Premium Gasoline,21,2000
32959,2013,Audi,S6,8.0,Premium Gasoline,20,2100
32958,2013,Audi,S7,8.0,Premium Gasoline,20,2100
33163,2013,Audi,S8,8.0,Premium Gasoline,19,2250
32565,2013,Audi,TT Coupe quattro,4.0,Premium Gasoline,26,1650
32558,2013,Audi,TT Roadster quattro,4.0,Premium Gasoline,26,1650
32566,2013,Audi,TT RS Coupe,5.0,Premium Gasoline,20,2100
32366,2013,Bentley,Continental Flying Spur,12.0,Premium Gasoline,14,3000
32363,2013,Bentley,Continental GT,12.0,Premium Gasoline,14,3000
32362,2013,Bentley,Continental GT,8.0,Premium Gasoline,18,2350
33313,2013,Bentley,Continental GT,12.0,Premium Gasoline,15,2800
32360,2013,Bentley,Continental GTC,12.0,Premium Gasoline,14,3000
32359,2013,Bentley,Continental GTC,8.0,Premium Gasoline,17,2500
33281,2013,Bentley,Continental GTC,12.0,Premium Gasoline,15,2800
32361,2013,Bentley,Continental Supersports Convertible,12.0,Premium Gasoline,14,3000
33164,2013,Bentley,Mulsanne,8.0,Premium Gasoline,13,3250
33033,2013,BMW,128ci Convertible,6.0,Premium Gasoline,21,2000
33034,2013,BMW,128ci Convertible,6.0,Premium Gasoline,22,1900
33031,2013,BMW,128i,6.0,Premium Gasoline,21,2000
33032,2013,BMW,128i,6.0,Premium Gasoline,22,1900
32885,2013,BMW,135i,6.0,Premium Gasoline,20,2100
33035,2013,BMW,135i,6.0,Premium Gasoline,23,1850
32886,2013,BMW,135i Convertible,6.0,Premium Gasoline,20,2100
32887,2013,BMW,135i Convertible,6.0,Premium Gasoline,22,1900
33502,2013,BMW,320i,4.0,Premium Gasoline,28,1500
33469,2013,BMW,320i,4.0,Premium Gasoline,27,1550
33470,2013,BMW,320i xDrive,4.0,Premium Gasoline,27,1550
33759,2013,BMW,320i xDrive,4.0,Premium Gasoline,26,1650
32904,2013,BMW,328i,4.0,Premium Gasoline,26,1650
32905,2013,BMW,328i,4.0,Premium Gasoline,26,1650
33038,2013,BMW,328i Convertible,6.0,Premium Gasoline,21,2000
33039,2013,BMW,328i Convertible,6.0,Premium Gasoline,20,2100
33052,2013,BMW,328i Coupe,6.0,Premium Gasoline,21,2000
33053,2013,BMW,328i Coupe,6.0,Premium Gasoline,22,1900
33036,2013,BMW,328i Coupe xDrive,6.0,Premium Gasoline,20,2100
33037,2013,BMW,328i Coupe xDrive,6.0,Premium Gasoline,19,2250
32906,2013,BMW,328i xDrive,4.0,Premium Gasoline,26,1650
33054,2013,BMW,335i,6.0,Premium Gasoline,26,1650
32907,2013,BMW,335i,6.0,Premium Gasoline,23,1850
32894,2013,BMW,335i Convertible,6.0,Premium Gasoline,21,2000
32895,2013,BMW,335i Convertible,6.0,Premium Gasoline,22,1900
32888,2013,BMW,335i Coupe,6.0,Premium Gasoline,21,2000
32889,2013,BMW,335i Coupe,6.0,Premium Gasoline,22,1900
32890,2013,BMW,335i Coupe xDrive,6.0,Premium Gasoline,21,2000
32891,2013,BMW,335i Coupe xDrive,6.0,Premium Gasoline,23,1850
32908,2013,BMW,335i xDrive,6.0,Premium Gasoline,24,1750
32909,2013,BMW,335i xDrive,6.0,Premium Gasoline,23,1850
32892,2013,BMW,335is Convertible,6.0,Premium Gasoline,19,2250
32893,2013,BMW,335is Convertible,6.0,Premium Gasoline,21,2000
32910,2013,BMW,335is Coupe,6.0,Premium Gasoline,19,2250
32911,2013,BMW,335is Coupe,6.0,Premium Gasoline,21,2000
32963,2013,BMW,528i,4.0,Premium Gasoline,27,1550
32964,2013,BMW,528i xDrive,4.0,Premium Gasoline,26,1650
32965,2013,BMW,535i,6.0,Premium Gasoline,24,1750
32966,2013,BMW,535i,6.0,Premium Gasoline,23,1850
32993,2013,BMW,535i Gran Turismo,6.0,Premium Gasoline,24,1750
32967,2013,BMW,535i xDrive,6.0,Premium Gasoline,24,1750
33091,2013,BMW,535i xDrive Gran Turismo,6.0,Premium Gasoline,21,2000
32968,2013,BMW,550i,8.0,Premium Gasoline,20,2100
32969,2013,BMW,550i,8.0,Premium Gasoline,17,2500
33092,2013,BMW,550i Gran Turismo,8.0,Premium Gasoline,19,2250
33074,2013,BMW,550i xDrive,8.0,Premium Gasoline,19,2250
33093,2013,BMW,550i xDrive Gran Turismo,8.0,Premium Gasoline,19,2250
32912,2013,BMW,640i Convertible,6.0,Premium Gasoline,24,1750
33055,2013,BMW,640i Coupe,6.0,Premium Gasoline,26,1650
32593,2013,BMW,640i Gran Coupe,6.0,Premium Gasoline,24,1750
33057,2013,BMW,650i Convertible,8.0,Premium Gasoline,19,2250
33058,2013,BMW,650i Convertible xDrive,8.0,Premium Gasoline,19,2250
33044,2013,BMW,650i Coupe,8.0,Premium Gasoline,19,2250
33056,2013,BMW,650i Coupe xDrive,8.0,Premium Gasoline,19,2250
33077,2013,BMW,650i Gran Coupe,8.0,Premium Gasoline,19,2250
33078,2013,BMW,650i xDrive Gran Coupe,8.0,Premium Gasoline,19,2250
33094,2013,BMW,740i,6.0,Premium Gasoline,22,1900
33095,2013,BMW,740Li,6.0,Premium Gasoline,22,1900
33096,2013,BMW,740Li xDrive,6.0,Premium Gasoline,22,1900
33097,2013,BMW,750i,8.0,Premium Gasoline,19,2250
33099,2013,BMW,750i xDrive,8.0,Premium Gasoline,19,2250
33098,2013,BMW,750Li,8.0,Premium Gasoline,19,2250
33100,2013,BMW,750Li xDrive,8.0,Premium Gasoline,19,2250
33105,2013,BMW,760Li,12.0,Premium Gasoline,15,2800
33072,2013,BMW,ActiveHybrid 3,6.0,Premium Gasoline,28,1500
33073,2013,BMW,ActiveHybrid 5,6.0,Premium Gasoline,26,1650
33296,2013,BMW,ActiveHybrid 7L,6.0,Premium Gasoline,25,1700
33102,2013,BMW,Alpina B7 LWB,8.0,Premium Gasoline,19,2250
33104,2013,BMW,Alpina B7 LWB xDrive,8.0,Premium Gasoline,19,2250
33101,2013,BMW,Alpina B7 SWB,8.0,Premium Gasoline,19,2250
33103,2013,BMW,Alpina B7 SWB xDrive,8.0,Premium Gasoline,19,2250
33043,2013,BMW,M3 Convertible,8.0,Premium Gasoline,16,2650
33042,2013,BMW,M3 Convertible,8.0,Premium Gasoline,16,2650
33041,2013,BMW,M3 Coupe,8.0,Premium Gasoline,16,2650
33040,2013,BMW,M3 Coupe,8.0,Premium Gasoline,16,2650
33076,2013,BMW,M5,8.0,Premium Gasoline,16,2650
33075,2013,BMW,M5,8.0,Premium Gasoline,17,2500
33060,2013,BMW,M6 Convertible,8.0,Premium Gasoline,16,2650
33059,2013,BMW,M6 Convertible,8.0,Premium Gasoline,17,2500
33046,2013,BMW,M6 Coupe,8.0,Premium Gasoline,16,2650
33045,2013,BMW,M6 Coupe,8.0,Premium Gasoline,17,2500
33080,2013,BMW,M6 Gran Coupe,8.0,Premium Gasoline,16,2650
33079,2013,BMW,M6 Gran Coupe,8.0,Premium Gasoline,17,2500
32961,2013,BMW,X1 sDrive28i,4.0,Premium Gasoline,27,1550
32960,2013,BMW,X1 xDrive28i,4.0,Premium Gasoline,26,1650
32962,2013,BMW,X1 xDrive35i,6.0,Premium Gasoline,21,2000
32345,2013,BMW,X3 xDrive28i,4.0,Premium Gasoline,24,1750
32346,2013,BMW,X3 xDrive35i,6.0,Premium Gasoline,21,2000
32352,2013,BMW,X5 M,8.0,Premium Gasoline,14,3000
33395,2013,BMW,X5 xDrive35d,6.0,Diesel,22,1750
32351,2013,BMW,X5 xDrive35i,6.0,Premium Gasoline,19,2250
32347,2013,BMW,X5 xDrive50i,8.0,Premium Gasoline,16,2650
32354,2013,BMW,X6 M,8.0,Premium Gasoline,14,3000
32353,2013,BMW,X6 xDrive35i,6.0,Premium Gasoline,19,2250
32348,2013,BMW,X6 xDrive50i,8.0,Premium Gasoline,16,2650
32855,2013,BMW,Z4 sDrive28i,4.0,Premium Gasoline,26,1650
32856,2013,BMW,Z4 sDrive28i,4.0,Premium Gasoline,26,1650
32858,2013,BMW,Z4 sDrive35i,6.0,Premium Gasoline,19,2250
32857,2013,BMW,Z4 sDrive35i,6.0,Premium Gasoline,21,2000
32859,2013,BMW,Z4 sDrive35is,6.0,Premium Gasoline,19,2250
32656,2013,Bugatti,Veyron,16.0,Premium Gasoline,10,4250
33134,2013,Buick,Enclave AWD,6.0,Regular Gasoline,18,1950
33131,2013,Buick,Enclave FWD,6.0,Regular Gasoline,19,1850
33226,2013,Buick,Encore,4.0,Regular Gasoline,28,1250
33392,2013,Buick,Encore AWD,4.0,Regular Gasoline,25,1400
32490,2013,Buick,LaCrosse,6.0,Regular Gasoline,21,1650
32535,2013,Buick,LaCrosse,6.0,Regular Gasoline,21,1650
32705,2013,Buick,LaCrosse AWD,6.0,Regular Gasoline,20,1750
32400,2013,Buick,LaCrosse eAssist,4.0,Regular Gasoline,29,1200
32536,2013,Buick,Regal,4.0,Regular Gasoline,22,1600
32538,2013,Buick,Regal,4.0,Regular Gasoline,22,1600
32706,2013,Buick,Regal,4.0,Regular Gasoline,23,1500
32707,2013,Buick,Regal,4.0,Regular Gasoline,23,1500
33081,2013,Buick,Regal,4.0,Regular Gasoline,22,1600
32537,2013,Buick,Regal,4.0,Regular Gasoline,24,1450
32704,2013,Buick,Regal,4.0,Regular Gasoline,22,1600
32399,2013,Buick,Regal eAssist,4.0,Regular Gasoline,29,1200
32528,2013,Buick,Verano,4.0,Regular Gasoline,24,1450
33153,2013,Buick,Verano,4.0,Regular Gasoline,24,1450
32689,2013,Buick,Verano,4.0,Regular Gasoline,24,1450
34860,2013,BYD,e6,,Electricity,63,1050
32690,2013,Cadillac,ATS,4.0,Regular Gasoline,26,1350
33156,2013,Cadillac,ATS,6.0,Regular Gasoline,22,1600
33157,2013,Cadillac,ATS,6.0,Regular Gasoline,22,1600
33314,2013,Cadillac,ATS,4.0,Regular Gasoline,24,1450
33341,2013,Cadillac,ATS,4.0,Regular Gasoline,23,1500
33154,2013,Cadillac,ATS AWD,6.0,Regular Gasoline,21,1650
33155,2013,Cadillac,ATS AWD,6.0,Regular Gasoline,21,1650
33287,2013,Cadillac,ATS AWD,4.0,Regular Gasoline,23,1500
32402,2013,Cadillac,CTS,8.0,Regular Gasoline,14,2500
32539,2013,Cadillac,CTS,6.0,Regular Gasoline,21,1650
32596,2013,Cadillac,CTS,6.0,Regular Gasoline,21,1650
32401,2013,Cadillac,CTS,8.0,Premium Gasoline,16,2650
32595,2013,Cadillac,CTS,6.0,Regular Gasoline,19,1850
32594,2013,Cadillac,CTS AWD,6.0,Regular Gasoline,21,1650
32597,2013,Cadillac,CTS AWD,6.0,Regular Gasoline,21,1650
32412,2013,Cadillac,CTS Wagon,8.0,Premium Gasoline,14,3000
32546,2013,Cadillac,CTS Wagon,6.0,Regular Gasoline,21,1650
32623,2013,Cadillac,CTS Wagon,6.0,Regular Gasoline,21,1650
32411,2013,Cadillac,CTS Wagon,8.0,Premium Gasoline,16,2650
32622,2013,Cadillac,CTS Wagon AWD,6.0,Regular Gasoline,21,1650
32624,2013,Cadillac,CTS Wagon AWD,6.0,Regular Gasoline,21,1650
32466,2013,Cadillac,Escalade 2WD,8.0,Regular Gasoline,16,2200
32477,2013,Cadillac,Escalade AWD,8.0,Regular Gasoline,15,2350
32467,2013,Cadillac,Escalade ESV 2WD,8.0,Regular Gasoline,16,2200
32512,2013,Cadillac,Escalade ESV AWD,8.0,Regular Gasoline,14,2500
32511,2013,Cadillac,Escalade Ext AWD,8.0,Regular Gasoline,14,2500
32644,2013,Cadillac,Escalade Hybrid 2WD,8.0,Regular Gasoline,21,1650
